[Name]
Series 1 for Case v9_m5_350 at /LINE:Line horizontal 22

[Data]
X [ m ],Velocity [ m s^-1 ]
3.49548412e-04, 2.04740800e-02
3.49848706e-04, 2.04737969e-02
3.50148999e-04, 2.04735175e-02
3.50449292e-04, 2.04732362e-02
3.50749586e-04, 2.04729568e-02
3.51049879e-04, 2.04726756e-02
3.51350172e-04, 2.04723962e-02
3.51650466e-04, 2.04721149e-02
3.51950759e-04, 2.04718336e-02
3.52251052e-04, 2.04715524e-02
3.52551346e-04, 2.04712711e-02
3.52851639e-04, 2.04709899e-02
3.53151932e-04, 2.04707123e-02
3.53452226e-04, 2.04704311e-02
3.53752519e-04, 2.04701498e-02
3.54052812e-04, 2.04698686e-02
3.54353106e-04, 2.04695910e-02
3.54653399e-04, 2.04692669e-02
3.54953692e-04, 2.04689950e-02
3.55253986e-04, 2.04686355e-02
3.55554279e-04, 2.04682779e-02
3.55854572e-04, 2.04679184e-02
3.56154866e-04, 2.04675589e-02
3.56455159e-04, 2.04672012e-02
3.56755452e-04, 2.04668436e-02
3.57055746e-04, 2.04664823e-02
3.57356039e-04, 2.04661246e-02
3.57656332e-04, 2.04657689e-02
3.57956626e-04, 2.04654094e-02
3.58256919e-04, 2.04650499e-02
3.58557212e-04, 2.04646904e-02
3.58857505e-04, 2.04643309e-02
3.59157799e-04, 2.04639714e-02
3.59458092e-04, 2.04636157e-02
3.59758385e-04, 2.04632580e-02
3.60058679e-04, 2.04628967e-02
3.60358972e-04, 2.04625390e-02
3.60659265e-04, 2.04621814e-02
3.60959559e-04, 2.04618219e-02
3.61259852e-04, 2.04614643e-02
3.61560145e-04, 2.04611029e-02
3.61860439e-04, 2.04607490e-02
3.62160732e-04, 2.04603877e-02
3.62461025e-04, 2.04600282e-02
3.62761319e-04, 2.04596706e-02
3.63061612e-04, 2.04593111e-02
3.63361905e-04, 2.04589553e-02
3.63662199e-04, 2.04585958e-02
3.63962492e-04, 2.04582363e-02
3.64262785e-04, 2.04578787e-02
3.64563079e-04, 2.04575211e-02
3.64863372e-04, 2.04571616e-02
3.65163665e-04, 2.04568021e-02
3.65463959e-04, 2.04564445e-02
3.65764252e-04, 2.04560868e-02
3.66064545e-04, 2.04557274e-02
3.66364839e-04, 2.04553697e-02
3.66665132e-04, 2.04550102e-02
3.66965425e-04, 2.04546545e-02
3.67265719e-04, 2.04542931e-02
3.67566012e-04, 2.04539355e-02
3.67866305e-04, 2.04535779e-02
3.68166598e-04, 2.04532165e-02
3.68466892e-04, 2.04528589e-02
3.68767185e-04, 2.04525031e-02
3.69067478e-04, 2.04521418e-02
3.69367772e-04, 2.04517841e-02
3.69668065e-04, 2.04514265e-02
3.69968358e-04, 2.04510689e-02
3.70268652e-04, 2.04507094e-02
3.70568945e-04, 2.04503518e-02
3.70869238e-04, 2.04499960e-02
3.71169532e-04, 2.04496365e-02
3.71469825e-04, 2.04492770e-02
3.71770118e-04, 2.04489212e-02
3.72070412e-04, 2.04485636e-02
3.72370705e-04, 2.04482041e-02
3.72670998e-04, 2.04478465e-02
3.72971292e-04, 2.04474889e-02
3.73271585e-04, 2.04471294e-02
3.73571878e-04, 2.04467699e-02
3.73872172e-04, 2.04464141e-02
3.74172465e-04, 2.04460565e-02
3.74472758e-04, 2.04456970e-02
3.74773052e-04, 2.04453375e-02
3.75073345e-04, 2.04449780e-02
3.75373638e-04, 2.04446204e-02
3.75673932e-04, 2.04442628e-02
3.75974225e-04, 2.04439033e-02
3.76274518e-04, 2.04435494e-02
3.76574812e-04, 2.04431862e-02
3.76875105e-04, 2.04428304e-02
3.77175398e-04, 2.04424709e-02
3.77475691e-04, 2.04421133e-02
3.77775985e-04, 2.04417557e-02
3.78076278e-04, 2.04413962e-02
3.78376571e-04, 2.04410385e-02
3.78676865e-04, 2.04406809e-02
3.78977158e-04, 2.04403214e-02
3.79277451e-04, 2.04399657e-02
3.79577745e-04, 2.04396080e-02
3.79878038e-04, 2.04392485e-02
3.80178331e-04, 2.04388909e-02
3.80478625e-04, 2.04385314e-02
3.80778918e-04, 2.04381738e-02
3.81079211e-04, 2.04378162e-02
3.81379505e-04, 2.04374567e-02
3.81679798e-04, 2.04370990e-02
3.81980091e-04, 2.04367433e-02
3.82280385e-04, 2.04363838e-02
3.82580678e-04, 2.04360262e-02
3.82880971e-04, 2.04356667e-02
3.83181265e-04, 2.04353109e-02
3.83481558e-04, 2.04349514e-02
3.83781851e-04, 2.04345938e-02
3.84082145e-04, 2.04342380e-02
3.84382438e-04, 2.04338785e-02
3.84682731e-04, 2.04335190e-02
3.84983025e-04, 2.04331614e-02
3.85283318e-04, 2.04328038e-02
3.85583611e-04, 2.04324480e-02
3.85883905e-04, 2.04320904e-02
3.86184198e-04, 2.04317309e-02
3.86484491e-04, 2.04313733e-02
3.86784784e-04, 2.04310156e-02
3.87085078e-04, 2.04306580e-02
3.87385371e-04, 2.04302985e-02
3.87685664e-04, 2.04299428e-02
3.87985958e-04, 2.04295833e-02
3.88286251e-04, 2.04292256e-02
3.88586544e-04, 2.04288680e-02
3.88886838e-04, 2.04285085e-02
3.89187131e-04, 2.04281528e-02
3.89487424e-04, 2.04277933e-02
3.89787718e-04, 2.04274375e-02
3.90088011e-04, 2.04270780e-02
3.90388304e-04, 2.04267204e-02
3.90688598e-04, 2.04264000e-02
3.90988891e-04, 2.04260647e-02
3.91289184e-04, 2.04257313e-02
3.91589478e-04, 2.04253960e-02
3.91889771e-04, 2.04250626e-02
3.92190064e-04, 2.04247292e-02
3.92490358e-04, 2.04243939e-02
3.92790651e-04, 2.04240624e-02
3.93090944e-04, 2.04237252e-02
3.93391238e-04, 2.04233900e-02
3.93691531e-04, 2.04230566e-02
3.93991824e-04, 2.04227250e-02
3.94292118e-04, 2.04223897e-02
3.94592411e-04, 2.04220545e-02
3.94892704e-04, 2.04217229e-02
3.95192998e-04, 2.04213876e-02
3.95493291e-04, 2.04210561e-02
3.95793584e-04, 2.04207189e-02
3.96093877e-04, 2.04203874e-02
3.96394171e-04, 2.04200521e-02
3.96694464e-04, 2.04197187e-02
3.96994757e-04, 2.04193834e-02
3.97295051e-04, 2.04190500e-02
3.97595344e-04, 2.04187166e-02
3.97895637e-04, 2.04183832e-02
3.98195931e-04, 2.04180498e-02
3.98496224e-04, 2.04177145e-02
3.98796517e-04, 2.04173811e-02
3.99096811e-04, 2.04170495e-02
3.99397104e-04, 2.04167124e-02
3.99697397e-04, 2.04163790e-02
3.99997691e-04, 2.04160456e-02
4.00297984e-04, 2.04157103e-02
4.00598277e-04, 2.04153787e-02
4.00898571e-04, 2.04150453e-02
4.01198864e-04, 2.04147100e-02
4.01499157e-04, 2.04143766e-02
4.01799451e-04, 2.04140432e-02
4.02099744e-04, 2.04137079e-02
4.02400037e-04, 2.04133764e-02
4.02700331e-04, 2.04130411e-02
4.03000624e-04, 2.04127077e-02
4.03300917e-04, 2.04123724e-02
4.03601211e-04, 2.04120409e-02
4.03901504e-04, 2.04117075e-02
4.04201797e-04, 2.04113722e-02
4.04502091e-04, 2.04110406e-02
4.04802384e-04, 2.04107072e-02
4.05102677e-04, 2.04103719e-02
4.05402971e-04, 2.04100404e-02
4.05703264e-04, 2.04097051e-02
4.06003557e-04, 2.04093698e-02
4.06303850e-04, 2.04090383e-02
4.06604144e-04, 2.04087012e-02
4.06904437e-04, 2.04083715e-02
4.07204730e-04, 2.04080362e-02
4.07505024e-04, 2.04077046e-02
4.07805317e-04, 2.04073694e-02
4.08105610e-04, 2.04070359e-02
4.08405904e-04, 2.04067025e-02
4.08706197e-04, 2.04063654e-02
4.09006490e-04, 2.04059929e-02
4.09306784e-04, 2.04056185e-02
4.09607077e-04, 2.04052459e-02
4.09907370e-04, 2.04048753e-02
4.10207664e-04, 2.04045027e-02
4.10507957e-04, 2.04041302e-02
4.10808250e-04, 2.04037558e-02
4.11108544e-04, 2.04033852e-02
4.11408837e-04, 2.04030126e-02
4.11709130e-04, 2.04026401e-02
4.12009424e-04, 2.04022694e-02
4.12309717e-04, 2.04018969e-02
4.12610010e-04, 2.04015244e-02
4.12910304e-04, 2.04011500e-02
4.13210597e-04, 2.04007793e-02
4.13510890e-04, 2.04004068e-02
4.13811184e-04, 2.04000343e-02
4.14111477e-04, 2.03996617e-02
4.14411770e-04, 2.03992911e-02
4.14712064e-04, 2.03989204e-02
