[Name]
Series 1 for Case v9_m5_350 at /LINE:Line horizontal 15

[Data]
X [ m ],Velocity [ m s^-1 ]
-1.75314513e-03, 1.70913655e-02
-1.75284478e-03, 1.70923844e-02
-1.75254443e-03, 1.70934070e-02
-1.75224408e-03, 1.70944259e-02
-1.75194372e-03, 1.70954466e-02
-1.75164337e-03, 1.70964673e-02
-1.75134302e-03, 1.70974899e-02
-1.75104267e-03, 1.70985106e-02
-1.75074232e-03, 1.70995295e-02
-1.75044197e-03, 1.71005521e-02
-1.75014162e-03, 1.71015728e-02
-1.74984126e-03, 1.71025936e-02
-1.74954091e-03, 1.71036143e-02
-1.74924056e-03, 1.71046350e-02
-1.74894021e-03, 1.71056557e-02
-1.74863986e-03, 1.71066765e-02
-1.74833951e-03, 1.71076991e-02
-1.74803915e-03, 1.71087161e-02
-1.74773880e-03, 1.71097387e-02
-1.74743845e-03, 1.71107613e-02
-1.74713810e-03, 1.71117820e-02
-1.74683775e-03, 1.71128009e-02
-1.74653740e-03, 1.71138234e-02
-1.74623705e-03, 1.71148423e-02
-1.74593669e-03, 1.71158630e-02
-1.74563634e-03, 1.71168856e-02
-1.74533599e-03, 1.71179064e-02
-1.74503564e-03, 1.71189252e-02
-1.74473529e-03, 1.71199478e-02
-1.74443494e-03, 1.71209704e-02
-1.74413458e-03, 1.71219893e-02
-1.74383423e-03, 1.71230100e-02
-1.74353388e-03, 1.71240307e-02
-1.74323353e-03, 1.71250533e-02
-1.74293318e-03, 1.71260722e-02
-1.74263283e-03, 1.71270948e-02
-1.74233248e-03, 1.71281155e-02
-1.74203212e-03, 1.71291362e-02
-1.74173177e-03, 1.71301588e-02
-1.74143142e-03, 1.71309877e-02
-1.74113107e-03, 1.71317719e-02
-1.74083072e-03, 1.71325598e-02
-1.74053037e-03, 1.71333458e-02
-1.74023001e-03, 1.71341337e-02
-1.73992966e-03, 1.71349179e-02
-1.73962931e-03, 1.71357021e-02
-1.73932896e-03, 1.71364881e-02
-1.73902861e-03, 1.71372741e-02
-1.73872826e-03, 1.71380602e-02
-1.73842791e-03, 1.71388481e-02
-1.73812755e-03, 1.71396323e-02
-1.73782720e-03, 1.71404202e-02
-1.73752685e-03, 1.71412043e-02
-1.73722650e-03, 1.71419904e-02
-1.73692615e-03, 1.71427745e-02
-1.73662580e-03, 1.71435643e-02
-1.73632544e-03, 1.71443485e-02
-1.73602509e-03, 1.71451326e-02
-1.73572474e-03, 1.71459187e-02
-1.73542439e-03, 1.71467066e-02
-1.73512404e-03, 1.71474908e-02
-1.73482369e-03, 1.71482787e-02
-1.73452334e-03, 1.71490069e-02
-1.73422298e-03, 1.71497166e-02
-1.73392263e-03, 1.71504226e-02
-1.73362228e-03, 1.71511304e-02
-1.73332193e-03, 1.71518400e-02
-1.73302158e-03, 1.71525478e-02
-1.73272123e-03, 1.71532556e-02
-1.73242087e-03, 1.71539653e-02
-1.73212052e-03, 1.71546731e-02
-1.73182017e-03, 1.71553828e-02
-1.73151982e-03, 1.71560869e-02
-1.73121947e-03, 1.71567965e-02
-1.73091912e-03, 1.71575043e-02
-1.73061877e-03, 1.71582140e-02
-1.73031841e-03, 1.71589218e-02
-1.73001806e-03, 1.71596296e-02
-1.72971771e-03, 1.71603374e-02
-1.72941736e-03, 1.71610452e-02
-1.72911701e-03, 1.71617530e-02
-1.72881666e-03, 1.71624608e-02
